,Unnamed: 0,mesh_area,mesh_rectangularity,mesh_eccentricity,mesh_volume,mesh_a3,mesh_d1,mesh_d2,mesh_d3,mesh_d4,mesh_compactness,mesh_diameter,ID,class
37,37,1.850595318363765,-0.6044102239331138,-0.19868489491313948,-0.046178136355547836,"[0.11424 0.20598 0.18004 0.1422  0.11732 0.09726 0.06502 0.04262 0.02632
 0.009  ]","[0.14344262 0.26065574 0.3352459  0.25245902 0.00819672 0.
 0.         0.         0.         0.        ]","[0.02560745 0.07778942 0.14248298 0.20445662 0.17085063 0.14733852
 0.08280614 0.06799774 0.06197365 0.01869686]","[2.7400e-02 1.7598e-01 3.4356e-01 2.7724e-01 1.3114e-01 3.7800e-02
 6.7000e-03 1.8000e-04 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05]",-0.045077024733478174,2.4492918900992033,597,handheld
38,38,-0.6570006063313467,-0.6203883484186129,-0.1879354295256144,-0.4032754286854174,"[0.14892 0.2085  0.16962 0.13272 0.10548 0.07956 0.06264 0.0493  0.03192
 0.01134]","[0.25715376 0.48874475 0.20183136 0.05227013 0.         0.
 0.         0.         0.         0.        ]","[0.0593  0.22516 0.27834 0.17958 0.10366 0.0718  0.0557  0.02378 0.00268
 0.     ]","[0.10458 0.51404 0.32506 0.05504 0.00128 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04661732142579982,-0.31325950242781764,1005,plant
39,39,-0.6080407946930236,-0.42779080981730644,-0.03496295807204661,-0.48395260660804595,"[0.28312 0.18416 0.09682 0.07068 0.0599  0.0584  0.05888 0.07282 0.07854
 0.03668]","[0.4595672  0.34965831 0.14692483 0.04384966 0.         0.
 0.         0.         0.         0.        ]","[0.1636  0.29556 0.20742 0.13286 0.09616 0.06054 0.0299  0.01102 0.00294
 0.     ]","[3.7354e-01 5.5030e-01 7.5760e-02 4.0000e-04 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04634019137629477,-0.6784909168695016,189,human
40,40,0.7426264028999089,0.9592765519765241,-0.19645066764253835,0.09599499100541323,"[0.1126  0.17362 0.20204 0.17304 0.13416 0.08994 0.05778 0.03274 0.0179
 0.00618]","[0.07069219 0.76386843 0.15954836 0.00589102 0.         0.
 0.         0.         0.         0.        ]","[0.06746 0.15004 0.26374 0.3105  0.14542 0.05156 0.00878 0.00196 0.00054
 0.     ]","[0.09136 0.3778  0.42116 0.10852 0.00116 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046437485546837874,-0.5086622941232312,1414,car
41,41,-0.29961441687848556,-0.7717289164418296,-0.203678285094115,-0.4258341699555746,"[0.12426 0.21516 0.19626 0.14604 0.10802 0.08112 0.06082 0.03966 0.02162
 0.00704]","[0.47246771 0.45275323 0.07273963 0.00203943 0.         0.
 0.         0.         0.         0.        ]","[1.1092e-01 3.2052e-01 3.1414e-01 1.7620e-01 6.3100e-02 1.3060e-02
 1.7400e-03 3.0000e-04 2.0000e-05 0.0000e+00]","[0.22654 0.56618 0.18494 0.02142 0.00092 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.046233460295303334,-0.28450954995196315,1006,plant
42,42,-0.0035047656720407364,-0.6675235684203389,-0.19966138707484307,-0.39005216846784363,"[0.14426 0.16462 0.16346 0.166   0.14146 0.09686 0.06194 0.03728 0.0187
 0.00542]","[0.16244344 0.61538462 0.1438914  0.06199095 0.01628959 0.
 0.         0.         0.         0.        ]","[0.10792 0.18614 0.21128 0.1916  0.12208 0.09296 0.05342 0.02856 0.00604
 0.     ]","[0.19554 0.33852 0.26774 0.14812 0.04756 0.00252 0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.04593027904780945,-0.12512037651960678,598,handheld
43,43,-0.48167828290597986,-0.7174849500450744,-0.1840874960808952,-0.46042147657430266,"[0.14686 0.20986 0.16448 0.1272  0.10252 0.08886 0.07298 0.05132 0.02688
 0.00904]","[0.28454916 0.56456729 0.13411871 0.01676484 0.         0.
 0.         0.         0.         0.        ]","[0.08328 0.16834 0.31866 0.17998 0.15728 0.04216 0.04212 0.00732 0.00086
 0.     ]","[1.5820e-01 4.4184e-01 3.1758e-01 7.5400e-02 6.9000e-03 8.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04630295726170316,-0.6056692659960151,19,arthropod
44,44,0.08044272494582332,0.6202534820321759,-0.1795608861545656,0.14804262917318922,"[0.1558  0.20492 0.14954 0.12792 0.10688 0.08958 0.071   0.05202 0.03178
 0.01056]","[0.20345386 0.63248786 0.1138694  0.05018888 0.         0.
 0.         0.         0.         0.        ]","[0.07526 0.24568 0.231   0.20556 0.13658 0.05436 0.02796 0.02058 0.00302
 0.     ]","[0.1227  0.49182 0.33446 0.04796 0.00306 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.04660011063889252,-0.25720667050561263,190,human
45,45,2.2409409411091388,-0.8512672872204806,-0.20115318812524846,-0.5208869875410107,"[0.08868 0.19748 0.20754 0.174   0.12426 0.09084 0.05936 0.03482 0.01766
 0.00536]","[0.13729977 0.58867277 0.23970252 0.03432494 0.         0.
 0.         0.         0.         0.        ]","[0.02678 0.14568 0.25678 0.26038 0.18054 0.08434 0.03186 0.01212 0.00152
 0.     ]","[4.6240e-02 3.7762e-01 4.3372e-01 1.3066e-01 1.1420e-02 3.4000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",34.63667976631591,-0.36054195515108267,1007,plant
46,46,-0.08098984234175799,-0.761857596569105,-0.17430173788449335,-0.4816412781130065,"[0.16554 0.20342 0.14874 0.11836 0.12166 0.09946 0.06876 0.04334 0.02336
 0.00736]","[0.05732484 0.32484076 0.61609728 0.00173712 0.         0.
 0.         0.         0.         0.        ]","[0.05914 0.13112 0.14232 0.15154 0.18078 0.12632 0.1035  0.0916  0.01368
 0.     ]","[0.07188 0.23482 0.3276  0.26496 0.10074 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.04126321923645105,-0.5088634123957476,599,handheld
47,47,0.364176608188273,0.43365127437194156,-0.1872025941533064,-0.23392853132198593,"[0.12686 0.22    0.1933  0.14076 0.10418 0.08278 0.06356 0.03986 0.0218
 0.0069 ]","[0.2719113  0.55227033 0.16895459 0.00686378 0.         0.
 0.         0.         0.         0.        ]","[0.07698 0.20592 0.33752 0.21478 0.09922 0.04604 0.0168  0.00214 0.0006
 0.     ]","[1.2470e-01 4.8476e-01 3.5288e-01 3.7500e-02 1.6000e-04 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.0462190612121731,-0.5887069381907096,1415,car
48,48,0.22003825388188397,-0.6976567659098446,-0.20266745570853775,-0.2587048800561758,"[0.13446 0.20056 0.18258 0.14148 0.11578 0.0883  0.06374 0.04126 0.02466
 0.00718]","[0.56004036 0.32744702 0.10797175 0.00454087 0.         0.
 0.         0.         0.         0.        ]","[1.8524e-01 2.9048e-01 2.9232e-01 1.5216e-01 5.6640e-02 1.8920e-02
 3.9800e-03 2.4000e-04 2.0000e-05 0.0000e+00]","[0.34296 0.47398 0.16392 0.01804 0.0011  0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046288113217715164,-0.48947742454140947,1008,plant
49,49,-0.10633250782942841,2.3822938041905575,-0.150080239771626,0.20964226285936718,"[0.15558 0.19054 0.16352 0.12414 0.1104  0.09216 0.06452 0.051   0.03538
 0.01276]","[0.17859187 0.4939897  0.31310819 0.01431025 0.         0.
 0.         0.         0.         0.        ]","[0.0665  0.15622 0.20328 0.26126 0.14706 0.07528 0.05994 0.02326 0.0072
 0.     ]","[0.1005  0.39918 0.37574 0.11418 0.0104  0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04662029796237469,-0.3122517374050639,191,human
50,50,-0.14190786474656195,-0.7329475798648685,-0.19861682658846952,-0.400061031819613,"[0.108   0.1921  0.18064 0.15374 0.11888 0.0894  0.06934 0.04866 0.0294
 0.00984]","[0.1552795  0.45962733 0.35290796 0.03218521 0.         0.
 0.         0.         0.         0.        ]","[4.0380e-02 1.4470e-01 2.2404e-01 2.1452e-01 1.7840e-01 1.1256e-01
 6.3780e-02 1.9260e-02 2.2000e-03 1.6000e-04]","[5.9020e-02 3.2416e-01 3.8934e-01 1.8506e-01 4.0460e-02 1.9400e-03
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.0461338821323832,0.8735857219505849,6,arthropod
51,51,0.7952139421584661,1.3773158162990207,-0.1943568597415422,0.23170854423929435,"[0.11528 0.18452 0.21026 0.17054 0.12192 0.08732 0.0566  0.03122 0.01648
 0.00586]","[0.07441113 0.68843683 0.22109208 0.01605996 0.         0.
 0.         0.         0.         0.        ]","[0.05926 0.12546 0.23898 0.2807  0.177   0.08374 0.02852 0.005   0.00134
 0.     ]","[0.08072 0.3208  0.43236 0.15982 0.0063  0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.04648943020741113,-0.553121437488071,1416,car
52,52,-0.6110773596734805,0.19776064973009674,-0.11571441759906059,-0.3805982815241093,"[0.2757  0.18966 0.10044 0.08252 0.0757  0.06546 0.05714 0.06698 0.06664
 0.01976]","[0.36864666 0.33190447 0.18126148 0.11818739 0.         0.
 0.         0.         0.         0.        ]","[0.1511  0.18866 0.19596 0.17014 0.11696 0.06236 0.04654 0.06196 0.00632
 0.     ]","[0.23974 0.50056 0.2537  0.006   0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04661416074159334,-0.7218567863000472,192,human
53,53,3.151384016852843,-0.7555691079412793,-0.1884587665202694,-0.4341968521486209,"[0.2197  0.21862 0.13452 0.09948 0.08172 0.0709  0.06144 0.05784 0.04094
 0.01484]","[0.48044693 0.34140286 0.14711359 0.02855369 0.00248293 0.
 0.         0.         0.         0.        ]","[1.2774e-01 3.0476e-01 2.4110e-01 1.4706e-01 9.4400e-02 5.3200e-02
 2.3280e-02 7.4200e-03 9.6000e-04 8.0000e-05]","[2.3832e-01 5.4320e-01 1.9156e-01 2.4520e-02 2.3600e-03 4.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",0.0932883477298804,0.04699222225643778,1009,plant
54,54,-0.5884515054195717,-0.2874129868795361,-0.13565587975579774,-0.3547830506897049,"[0.223   0.20874 0.12708 0.09376 0.08418 0.06928 0.06304 0.06362 0.04982
 0.01748]","[0.33250311 0.53300125 0.09900374 0.03549191 0.         0.
 0.         0.         0.         0.        ]","[0.15162 0.24398 0.23684 0.14376 0.10354 0.06698 0.03662 0.01566 0.001
 0.     ]","[0.22202 0.57694 0.19496 0.00608 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04661659921980583,-0.6745096259005056,60,underwater_creature
55,55,1.3618814087486413,0.9971508936276227,-0.19795601225335627,0.8265653240508566,"[0.10144 0.17422 0.20028 0.17544 0.13484 0.0968  0.06306 0.03172 0.01638
 0.00582]","[0.01469194 0.60473934 0.37582938 0.00473934 0.         0.
 0.         0.         0.         0.        ]","[0.04236 0.10492 0.16836 0.24302 0.23596 0.13808 0.05224 0.01422 0.00084
 0.     ]","[4.9680e-02 2.3836e-01 3.8650e-01 2.8370e-01 4.1420e-02 3.4000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.04652780849266401,-0.24265043223731803,1417,car
56,56,0.6686422795513489,-0.17392871341157232,-0.1864507640834703,-0.10822442725457428,"[0.16334 0.19166 0.15758 0.1322  0.1289  0.09902 0.05786 0.04006 0.02306
 0.00632]","[0.06468531 0.32867133 0.54370629 0.06293706 0.         0.
 0.         0.         0.         0.        ]","[0.0681  0.10678 0.1581  0.13146 0.18224 0.14242 0.09838 0.09496 0.01756
 0.     ]","[0.08658 0.23856 0.3286  0.26034 0.08158 0.00434 0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04625053923220356,-0.2821688647318429,101,quadruped
57,57,-0.2726544054268756,0.06025604984092632,-0.1681149135672865,-0.08997055492666788,"[0.18144 0.22732 0.1412  0.10824 0.0958  0.07458 0.0614  0.0555  0.03938
 0.01514]","[0.15670517 0.47965846 0.35610246 0.0075339  0.         0.
 0.         0.         0.         0.        ]","[0.0728  0.1918  0.22374 0.18904 0.12192 0.10758 0.04118 0.0426  0.00934
 0.     ]","[0.10912 0.45264 0.38158 0.05522 0.00144 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.046613226897725984,-0.3540711416628588,193,human
58,58,0.004950575516135833,-0.6111825353986,-0.1878949848233534,-0.3212762420959869,"[0.12528 0.18058 0.16758 0.1488  0.1432  0.11306 0.07106 0.03546 0.01258
 0.0024 ]","[0.         0.39484476 0.45752783 0.14762742 0.         0.
 0.         0.         0.         0.        ]","[0.05752 0.11454 0.1187  0.11592 0.11046 0.15882 0.21588 0.09796 0.0102
 0.     ]","[0.05604 0.21184 0.27632 0.24914 0.15856 0.0481  0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05]",-0.0463193251700542,-0.6716685754364692,600,handheld
59,59,0.34510797397123927,1.0229291531638303,-0.18569048267411623,0.26777395900596085,"[0.15368 0.2022  0.16654 0.13228 0.10414 0.08152 0.06884 0.0505  0.03024
 0.01006]","[0.26683138 0.40951204 0.31809759 0.00555899 0.         0.
 0.         0.         0.         0.        ]","[0.08908 0.17462 0.22186 0.22772 0.14616 0.08818 0.04192 0.00962 0.00084
 0.     ]","[0.13762 0.41342 0.32876 0.11518 0.00502 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.04658313486670697,-0.4404858140799254,1418,car
60,60,-0.47736692138064263,0.28085441168442193,-0.1216255353670099,-0.30807758942824287,"[0.20592 0.19734 0.14224 0.10592 0.08548 0.0705  0.06824 0.06228 0.04562
 0.01646]","[0.3703049  0.35660627 0.26115776 0.01193106 0.         0.
 0.         0.         0.         0.        ]","[0.11586 0.20142 0.25598 0.2054  0.1169  0.0533  0.02864 0.01858 0.00392
 0.     ]","[0.22906 0.43406 0.3108  0.02608 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046606819946603824,-0.6853565826824936,194,human
61,61,1.5561963324843389,-0.4590330720804415,-0.20251331874174688,-0.029198604885445126,"[0.10256 0.19766 0.19936 0.16368 0.12412 0.08814 0.0606  0.03692 0.02102
 0.00594]","[0.35318824 0.51966399 0.12714777 0.         0.         0.
 0.         0.         0.         0.        ]","[7.7900e-02 2.5930e-01 2.9476e-01 2.3222e-01 1.0870e-01 2.4900e-02
 2.1000e-03 1.2000e-04 0.0000e+00 0.0000e+00]","[0.1587  0.5198  0.28568 0.03528 0.00054 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.04559923810359025,-0.6715656606274342,1010,plant
62,62,0.7983333059700356,-0.6381342833158024,-0.19617237968957893,-0.08280029057671018,"[0.10862 0.18506 0.18114 0.16668 0.14872 0.1107  0.06188 0.02658 0.00834
 0.00228]","[0.         0.05564142 0.69809377 0.22926327 0.00927357 0.00772798
 0.         0.         0.         0.        ]","[0.0366978  0.07586082 0.10832966 0.10871047 0.11662725 0.12612739
 0.15526917 0.2348579  0.03150679 0.00601275]","[3.3160e-02 1.3040e-01 2.0974e-01 2.6710e-01 2.1466e-01 1.2966e-01
 1.5160e-02 1.2000e-04 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04620228542149468,1.734670008193147,601,handheld
63,63,0.5894162828273282,1.1497702527997151,-0.1250557224862066,0.07659306660813918,"[0.17222 0.2115  0.15872 0.12046 0.09986 0.07942 0.06236 0.05026 0.0344
 0.0108 ]","[0.11297071 0.41004184 0.42154812 0.05543933 0.         0.
 0.         0.         0.         0.        ]","[5.6800e-02 1.3208e-01 1.7046e-01 2.1716e-01 1.6220e-01 1.1542e-01
 8.0840e-02 5.2240e-02 1.2760e-02 4.0000e-05]","[7.1660e-02 3.6064e-01 3.2232e-01 1.9830e-01 4.7020e-02 6.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.0464780642753312,-0.08803380305821482,1419,car
64,64,-0.2936174358729608,-0.7388714311934269,-0.1942665265758383,-0.32877827500564644,"[0.15344 0.21616 0.16842 0.12064 0.09744 0.07834 0.06564 0.05222 0.03528
 0.01242]","[0.44888687 0.36619718 0.15720127 0.02771468 0.         0.
 0.         0.         0.         0.        ]","[9.8300e-02 2.8288e-01 2.6252e-01 1.7182e-01 1.0190e-01 5.1000e-02
 2.2600e-02 7.8200e-03 1.1400e-03 2.0000e-05]","[1.9772e-01 5.2138e-01 2.3628e-01 4.1000e-02 3.5600e-03 6.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046531559063747965,-0.12037441207512446,1011,plant
65,65,-0.6292491385694198,-0.4451707003635402,-0.12609981316771796,-0.4169221188612067,"[0.26044 0.2082  0.10626 0.07616 0.06382 0.0635  0.06566 0.07234 0.0595
 0.02412]","[0.31430187 0.41040136 0.24250989 0.03278689 0.         0.
 0.         0.         0.         0.        ]","[0.1151  0.25392 0.20944 0.16102 0.11432 0.07676 0.0484  0.0192  0.00184
 0.     ]","[2.0976e-01 5.9714e-01 1.7766e-01 1.4980e-02 4.6000e-04 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04660313193391192,-0.6538510037463933,195,human
66,66,-0.3041343231445706,-0.6945859990586352,-0.19986112204712891,-0.43621160986383056,"[0.16398 0.20002 0.15708 0.13258 0.11014 0.10184 0.07346 0.03572 0.0189
 0.00628]","[0.08931918 0.74266084 0.02935665 0.13866334 0.         0.
 0.         0.         0.         0.        ]","[0.1348  0.18208 0.27728 0.13754 0.071   0.10436 0.0801  0.01112 0.00172
 0.     ]","[0.20946 0.4104  0.21694 0.13034 0.02922 0.00364 0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046143776029210465,-0.5828580405007774,602,handheld
67,67,-0.44749911810999143,-0.5706596639938601,-0.09118894406541904,-0.4646359800857024,"[0.22278 0.20608 0.13778 0.1011  0.07604 0.0683  0.06562 0.05766 0.04786
 0.01678]","[0.28071121 0.48221983 0.17241379 0.06465517 0.         0.
 0.         0.         0.         0.        ]","[0.09954 0.20834 0.24778 0.17862 0.13998 0.06568 0.03084 0.0238  0.00542
 0.     ]","[1.7866e-01 5.3900e-01 2.4150e-01 4.0660e-02 1.8000e-04 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04615576248294479,-0.7145793670098893,142,human
68,68,-0.38404155782007765,-0.5524329369345499,-0.07493534843566309,-0.47279479270876046,"[0.25672 0.18664 0.11188 0.07988 0.06952 0.06428 0.06678 0.06642 0.06652
 0.03136]","[0.30917079 0.48050522 0.19714443 0.01317957 0.         0.
 0.         0.         0.         0.        ]","[0.12334 0.27462 0.22402 0.1588  0.11118 0.06746 0.02974 0.01006 0.00078
 0.     ]","[0.24918 0.5719  0.16878 0.01014 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.04568951243842726,-0.7085763914730214,196,human
69,69,-0.09366197760433335,-0.7232402183166645,-0.2035818716208834,-0.36307217803157305,"[0.12912 0.20638 0.18436 0.1459  0.11536 0.0836  0.06198 0.04    0.02504
 0.00826]","[0.6391478  0.30758988 0.05237461 0.00088771 0.         0.
 0.         0.         0.         0.        ]","[2.1012e-01 3.7868e-01 2.4852e-01 1.0120e-01 4.8660e-02 1.0700e-02
 1.7600e-03 3.2000e-04 4.0000e-05 0.0000e+00]","[3.5376e-01 4.9568e-01 1.3198e-01 1.7540e-02 1.0200e-03 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046278685604974515,-0.5252025751745526,1012,plant
70,70,-0.15447880842285805,-0.4869125665274307,-0.18981340797648472,-0.11776328150035385,"[0.1602  0.1597  0.15956 0.16502 0.13488 0.09508 0.0621  0.03744 0.0197
 0.00632]","[0.40230461 0.34769539 0.16633267 0.08366733 0.         0.
 0.         0.         0.         0.        ]","[1.2684e-01 3.8726e-01 8.9120e-02 7.1580e-02 1.1630e-01 1.3900e-01
 6.1940e-02 7.6000e-03 3.6000e-04 0.0000e+00]","[0.2246  0.42654 0.25916 0.05754 0.02926 0.0029  0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.04659211323445473,-0.6754360393508817,603,lamp
